"source_1"	"source_2"	"source_3"	"source_4"	"source_5"	"rank_product"	"rank_final"
"21945"	481	NA	NA	NA	528	251.976189351296	998
"27273"	462	NA	NA	NA	553	252.7281147795	999
"107242"	597	432	NA	NA	NA	253.921247633986	1000
"321022"	427	604.5	NA	NA	NA	254.028295668022	1001
"50932"	565	NA	NA	NA	469	257.38346877762	1002
"16197"	NA	680	NA	NA	390	257.487863791675	1003
"244698"	NA	609	NA	NA	436	257.64510474682	1004
"19883"	NA	422.5	NA	NA	630	257.960752828798	1005
"12338"	477	NA	NA	NA	561	258.648893289726	1006
"109006"	NA	616	NA	NA	442	260.898447676486	1007
"80890"	577	479.5	NA	NA	NA	262.997861208033	1008
"64009"	507	NA	NA	NA	552	264.510869341885	1009
"70231"	390	NA	NA	NA	719.5	264.860812503473	1010
"327987"	446	636.5	NA	NA	NA	266.401482728606	1011
"19775"	NA	491.5	NA	NA	595	270.389764969017	1012
"26397"	441	NA	NA	NA	665	270.76973612278	1013
"18212"	NA	685	NA	NA	432	271.992646959435	1014
"244668"	479	NA	NA	NA	628	274.23165389867	1015
"59035"	NA	521	NA	NA	578	274.380210656673	1016
"234378"	514	NA	NA	NA	589	275.111795457774	1017
"56228"	471	NA	NA	NA	655	277.716132048536	1018
"236915"	528	588	NA	NA	NA	278.596482389854	1019
"70784"	581	536	NA	NA	NA	279.023296518409	1020
"381126"	515	611	NA	NA	NA	280.475043453067	1021
"22373"	519	NA	NA	NA	613	282.022605476937	1022
"27416"	457	NA	NA	NA	706	284.00792242471	1023
"207521"	NA	600	NA	NA	548	286.705423736629	1024
"100129"	544	NA	NA	NA	605	286.844905828917	1025
"74136"	NA	746	NA	NA	450	289.698118737419	1026
"59092"	617	557	NA	NA	NA	293.116444438042	1027
"17772"	523	661.5	NA	NA	NA	294.093735057379	1028
"74105"	NA	686	NA	NA	524	299.776583475094	1029
"21393"	642	567.5	NA	NA	NA	301.800844929235	1030
"14810"	557	661.5	NA	NA	NA	303.502677088687	1031
"22764"	NA	646.5	NA	NA	570	303.523063374103	1032
"76577"	NA	757	NA	NA	487	303.586478618531	1033
"23965"	NA	650	NA	NA	569	304.076470645132	1034
"11987"	NA	762	NA	NA	500	308.625987240219	1035
"235604"	653	592	NA	NA	NA	310.876181139694	1036
"67122"	551	NA	NA	NA	702	310.967040054087	1037
"20947"	NA	652.5	NA	NA	594	311.281624899383	1038
"223693"	NA	585	NA	NA	676	314.428052183643	1039
"19664"	NA	730	NA	NA	547	315.954901845184	1040
"211499"	586	NA	NA	NA	690	317.938673331824	1041
"26405"	NA	657.5	NA	NA	624	320.265514846666	1042
"18550"	NA	596	NA	NA	689	320.407552969651	1043
"66805"	NA	650	NA	NA	644	323.496522392436	1044
"57765"	NA	612	NA	NA	699	327.027521777602	1045
"12591"	611	702.5	NA	NA	NA	327.57728095825	1046
"97998"	NA	692	NA	NA	636	331.704687937931	1047
"68703"	NA	757	NA	NA	582	331.878742916747	1048
"67434"	NA	695.5	NA	NA	635	332.280942878161	1049
"15234"	NA	688.5	NA	NA	666	338.57827750758	1050
"15277"	NA	719.5	NA	NA	643	340.087672519896	1051
"11925"	NA	699	NA	NA	677	343.95602916652	1052
"66854"	NA	750.5	NA	NA	646	348.146161834365	1053
"224624"	NA	728	NA	NA	687	353.601470585177	1054
"268480"	NA	740.5	NA	NA	693	358.178202854389	1055
"231570"	NA	734	NA	NA	719.5	363.356918194769	1056
